"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1973,05,Residence,Total Population,Total Population,ALL,All causes (total),14123,,
1973,05,Residence,Age,Under 1 year,ALL,All causes (total),344,,
1973,05,Residence,Age,1-4 years,ALL,All causes (total),94,,
1973,05,Residence,Age,5-14 years,ALL,All causes (total),122,,
1973,05,Residence,Age,15-24 years,ALL,All causes (total),413,,
1973,05,Residence,Age,25-34 years,ALL,All causes (total),390,,
1973,05,Residence,Age,35-44 years,ALL,All causes (total),537,,
1973,05,Residence,Age,45-54 years,ALL,All causes (total),1281,,
1973,05,Residence,Age,55-64 years,ALL,All causes (total),2225,,
1973,05,Residence,Age,65-74 years,ALL,All causes (total),3050,,
1973,05,Residence,Age,75-84 years,ALL,All causes (total),3556,,
1973,05,Residence,Age,85 years and over,ALL,All causes (total),2106,,
1973,05,Residence,Gender,Female,ALL,All causes (total),6311,,
1973,05,Residence,Gender,Male,ALL,All causes (total),7812,,
1973,06,Occurrence,Total Population,Total Population,ALL,All causes (total),13714,,
1973,06,Occurrence,Age,Under 1 year,ALL,All causes (total),330,,
1973,06,Occurrence,Age,1-4 years,ALL,All causes (total),85,,
1973,06,Occurrence,Age,5-14 years,ALL,All causes (total),117,,
1973,06,Occurrence,Age,15-24 years,ALL,All causes (total),464,,
1973,06,Occurrence,Age,25-34 years,ALL,All causes (total),408,,
1973,06,Occurrence,Age,35-44 years,ALL,All causes (total),511,,
1973,06,Occurrence,Age,45-54 years,ALL,All causes (total),1207,,
1973,06,Occurrence,Age,55-64 years,ALL,All causes (total),2127,,
1973,06,Occurrence,Age,65-74 years,ALL,All causes (total),3012,,
1973,06,Occurrence,Age,75-84 years,ALL,All causes (total),3404,,
1973,06,Occurrence,Age,85 years and over,ALL,All causes (total),2046,,
1973,06,Occurrence,Gender,Female,ALL,All causes (total),6171,,
1973,06,Occurrence,Gender,Male,ALL,All causes (total),7543,,
1973,06,Residence,Total Population,Total Population,ALL,All causes (total),13750,,
1973,06,Residence,Age,Under 1 year,ALL,All causes (total),320,,
1973,06,Residence,Age,1-4 years,ALL,All causes (total),90,,
1973,06,Residence,Age,5-14 years,ALL,All causes (total),126,,
1973,06,Residence,Age,15-24 years,ALL,All causes (total),468,,
1973,06,Residence,Age,25-34 years,ALL,All causes (total),404,,
1973,06,Residence,Age,35-44 years,ALL,All causes (total),518,,
1973,06,Residence,Age,45-54 years,ALL,All causes (total),1220,,
1973,06,Residence,Age,55-64 years,ALL,All causes (total),2139,,
1973,06,Residence,Age,65-74 years,ALL,All causes (total),3017,,
1973,06,Residence,Age,75-84 years,ALL,All causes (total),3402,,
1973,06,Residence,Age,85 years and over,ALL,All causes (total),2043,,
1973,06,Residence,Gender,Female,ALL,All causes (total),6156,,
1973,06,Residence,Gender,Male,ALL,All causes (total),7594,,
1973,07,Occurrence,Total Population,Total Population,ALL,All causes (total),13783,,
1973,07,Occurrence,Age,Under 1 year,ALL,All causes (total),363,,
1973,07,Occurrence,Age,1-4 years,ALL,All causes (total),90,,
1973,07,Occurrence,Age,5-14 years,ALL,All causes (total),125,,
1973,07,Occurrence,Age,15-24 years,ALL,All causes (total),500,,
1973,07,Occurrence,Age,25-34 years,ALL,All causes (total),435,,
1973,07,Occurrence,Age,35-44 years,ALL,All causes (total),536,,
1973,07,Occurrence,Age,45-54 years,ALL,All causes (total),1205,,
1973,07,Occurrence,Age,55-64 years,ALL,All causes (total),2121,,
1973,07,Occurrence,Age,65-74 years,ALL,All causes (total),2944,,
1973,07,Occurrence,Age,75-84 years,ALL,All causes (total),3461,,
1973,07,Occurrence,Age,85 years and over,ALL,All causes (total),1998,,
1973,07,Occurrence,Gender,Female,ALL,All causes (total),6248,,
1973,07,Occurrence,Gender,Male,ALL,All causes (total),7535,,
1973,07,Residence,Total Population,Total Population,ALL,All causes (total),13856,,
1973,07,Residence,Age,Under 1 year,ALL,All causes (total),364,,
1973,07,Residence,Age,1-4 years,ALL,All causes (total),94,,
1973,07,Residence,Age,5-14 years,ALL,All causes (total),132,,
1973,07,Residence,Age,15-24 years,ALL,All causes (total),498,,
1973,07,Residence,Age,25-34 years,ALL,All causes (total),449,,
1973,07,Residence,Age,35-44 years,ALL,All causes (total),554,,
1973,07,Residence,Age,45-54 years,ALL,All causes (total),1211,,
1973,07,Residence,Age,55-64 years,ALL,All causes (total),2127,,
1973,07,Residence,Age,65-74 years,ALL,All causes (total),2951,,
1973,07,Residence,Age,75-84 years,ALL,All causes (total),3463,,
1973,07,Residence,Age,85 years and over,ALL,All causes (total),2009,,
1973,07,Residence,Gender,Female,ALL,All causes (total),6273,,
1973,07,Residence,Gender,Male,ALL,All causes (total),7583,,
1973,08,Occurrence,Total Population,Total Population,ALL,All causes (total),13729,,
1973,08,Occurrence,Age,Under 1 year,ALL,All causes (total),391,,
1973,08,Occurrence,Age,1-4 years,ALL,All causes (total),87,,
1973,08,Occurrence,Age,5-14 years,ALL,All causes (total),117,,
1973,08,Occurrence,Age,15-24 years,ALL,All causes (total),470,,
1973,08,Occurrence,Age,25-34 years,ALL,All causes (total),410,,
1973,08,Occurrence,Age,35-44 years,ALL,All causes (total),466,,
1973,08,Occurrence,Age,45-54 years,ALL,All causes (total),1188,,
1973,08,Occurrence,Age,55-64 years,ALL,All causes (total),2118,,
1973,08,Occurrence,Age,65-74 years,ALL,All causes (total),3063,,
1973,08,Occurrence,Age,75-84 years,ALL,All causes (total),3382,,
1973,08,Occurrence,Age,85 years and over,ALL,All causes (total),2035,,
1973,08,Occurrence,Gender,Female,ALL,All causes (total),6141,,
1973,08,Occurrence,Gender,Male,ALL,All causes (total),7588,,
1973,08,Residence,Total Population,Total Population,ALL,All causes (total),13792,,
1973,08,Residence,Age,Under 1 year,ALL,All causes (total),391,,
1973,08,Residence,Age,1-4 years,ALL,All causes (total),88,,
1973,08,Residence,Age,5-14 years,ALL,All causes (total),121,,
1973,08,Residence,Age,15-24 years,ALL,All causes (total),485,,
1973,08,Residence,Age,25-34 years,ALL,All causes (total),407,,
1973,08,Residence,Age,35-44 years,ALL,All causes (total),470,,
1973,08,Residence,Age,45-54 years,ALL,All causes (total),1204,,
1973,08,Residence,Age,55-64 years,ALL,All causes (total),2125,,
1973,08,Residence,Age,65-74 years,ALL,All causes (total),3073,,
1973,08,Residence,Age,75-84 years,ALL,All causes (total),3392,,
1973,08,Residence,Age,85 years and over,ALL,All causes (total),2034,,
1973,08,Residence,Gender,Female,ALL,All causes (total),6162,,
1973,08,Residence,Gender,Male,ALL,All causes (total),7630,,
1973,09,Occurrence,Total Population,Total Population,ALL,All causes (total),13587,,
1973,09,Occurrence,Age,Under 1 year,ALL,All causes (total),358,,
1973,09,Occurrence,Age,1-4 years,ALL,All causes (total),78,,
1973,09,Occurrence,Age,5-14 years,ALL,All causes (total),90,,
1973,09,Occurrence,Age,15-24 years,ALL,All causes (total),432,,
1973,09,Occurrence,Age,25-34 years,ALL,All causes (total),391,,
1973,09,Occurrence,Age,35-44 years,ALL,All causes (total),489,,
1973,09,Occurrence,Age,45-54 years,ALL,All causes (total),1226,,
1973,09,Occurrence,Age,55-64 years,ALL,All causes (total),2083,,
1973,09,Occurrence,Age,65-74 years,ALL,All causes (total),2921,,
1973,09,Occurrence,Age,75-84 years,ALL,All causes (total),3473,,
1973,09,Occurrence,Age,85 years and over,ALL,All causes (total),2045,,
1973,09,Occurrence,Gender,Female,ALL,All causes (total),6286,,
1973,09,Occurrence,Gender,Male,ALL,All causes (total),7301,,
1973,09,Residence,Total Population,Total Population,ALL,All causes (total),13604,,
1973,09,Residence,Age,Under 1 year,ALL,All causes (total),364,,
1973,09,Residence,Age,1-4 years,ALL,All causes (total),75,,
1973,09,Residence,Age,5-14 years,ALL,All causes (total),91,,
1973,09,Residence,Age,15-24 years,ALL,All causes (total),444,,
1973,09,Residence,Age,25-34 years,ALL,All causes (total),387,,
1973,09,Residence,Age,35-44 years,ALL,All causes (total),488,,
1973,09,Residence,Age,45-54 years,ALL,All causes (total),1232,,
1973,09,Residence,Age,55-64 years,ALL,All causes (total),2094,,
1973,09,Residence,Age,65-74 years,ALL,All causes (total),2923,,
1973,09,Residence,Age,75-84 years,ALL,All causes (total),3461,,
1973,09,Residence,Age,85 years and over,ALL,All causes (total),2044,,
1973,09,Residence,Gender,Female,ALL,All causes (total),6286,,
1973,09,Residence,Gender,Male,ALL,All causes (total),7318,,
1973,10,Occurrence,Total Population,Total Population,ALL,All causes (total),14216,,
1973,10,Occurrence,Age,Under 1 year,ALL,All causes (total),389,,
1973,10,Occurrence,Age,1-4 years,ALL,All causes (total),82,,
1973,10,Occurrence,Age,5-14 years,ALL,All causes (total),111,,
1973,10,Occurrence,Age,15-24 years,ALL,All causes (total),449,,
1973,10,Occurrence,Age,25-34 years,ALL,All causes (total),384,,
1973,10,Occurrence,Age,35-44 years,ALL,All causes (total),526,,
1973,10,Occurrence,Age,45-54 years,ALL,All causes (total),1255,,
1973,10,Occurrence,Age,55-64 years,ALL,All causes (total),2195,,
1973,10,Occurrence,Age,65-74 years,ALL,All causes (total),3095,,
1973,10,Occurrence,Age,75-84 years,ALL,All causes (total),3526,,
1973,10,Occurrence,Age,85 years and over,ALL,All causes (total),2201,,
1973,10,Occurrence,Gender,Female,ALL,All causes (total),6275,,
1973,10,Occurrence,Gender,Male,ALL,All causes (total),7941,,
1973,10,Residence,Total Population,Total Population,ALL,All causes (total),14231,,
1973,10,Residence,Age,Under 1 year,ALL,All causes (total),387,,
1973,10,Residence,Age,1-4 years,ALL,All causes (total),79,,
1973,10,Residence,Age,5-14 years,ALL,All causes (total),111,,
1973,10,Residence,Age,15-24 years,ALL,All causes (total),439,,
1973,10,Residence,Age,25-34 years,ALL,All causes (total),386,,
1973,10,Residence,Age,35-44 years,ALL,All causes (total),531,,
1973,10,Residence,Age,45-54 years,ALL,All causes (total),1247,,
1973,10,Residence,Age,55-64 years,ALL,All causes (total),2200,,
1973,10,Residence,Age,65-74 years,ALL,All causes (total),3123,,
1973,10,Residence,Age,75-84 years,ALL,All causes (total),3527,,
1973,10,Residence,Age,85 years and over,ALL,All causes (total),2198,,
1973,10,Residence,Gender,Female,ALL,All causes (total),6266,,
1973,10,Residence,Gender,Male,ALL,All causes (total),7965,,
1973,11,Occurrence,Total Population,Total Population,ALL,All causes (total),13990,,
1973,11,Occurrence,Age,Under 1 year,ALL,All causes (total),376,,
1973,11,Occurrence,Age,1-4 years,ALL,All causes (total),74,,
1973,11,Occurrence,Age,5-14 years,ALL,All causes (total),108,,
1973,11,Occurrence,Age,15-24 years,ALL,All causes (total),401,,
1973,11,Occurrence,Age,25-34 years,ALL,All causes (total),371,,
1973,11,Occurrence,Age,35-44 years,ALL,All causes (total),502,,
1973,11,Occurrence,Age,45-54 years,ALL,All causes (total),1228,,
1973,11,Occurrence,Age,55-64 years,ALL,All causes (total),2082,,
1973,11,Occurrence,Age,65-74 years,ALL,All causes (total),3038,,
1973,11,Occurrence,Age,75-84 years,ALL,All causes (total),3532,,
1973,11,Occurrence,Age,85 years and over,ALL,All causes (total),2274,,
1973,11,Occurrence,Gender,Female,ALL,All causes (total),6439,,
1973,11,Occurrence,Gender,Male,ALL,All causes (total),7551,,
1973,11,Residence,Total Population,Total Population,ALL,All causes (total),13987,,
1973,11,Residence,Age,Under 1 year,ALL,All causes (total),375,,
1973,11,Residence,Age,1-4 years,ALL,All causes (total),75,,
1973,11,Residence,Age,5-14 years,ALL,All causes (total),109,,
1973,11,Residence,Age,15-24 years,ALL,All causes (total),399,,
1973,11,Residence,Age,25-34 years,ALL,All causes (total),367,,
1973,11,Residence,Age,35-44 years,ALL,All causes (total),509,,
1973,11,Residence,Age,45-54 years,ALL,All causes (total),1234,,
1973,11,Residence,Age,55-64 years,ALL,All causes (total),2082,,
1973,11,Residence,Age,65-74 years,ALL,All causes (total),3025,,
1973,11,Residence,Age,75-84 years,ALL,All causes (total),3535,,
1973,11,Residence,Age,85 years and over,ALL,All causes (total),2273,,
1973,11,Residence,Gender,Female,ALL,All causes (total),6438,,
1973,11,Residence,Gender,Male,ALL,All causes (total),7549,,
1973,12,Occurrence,Total Population,Total Population,ALL,All causes (total),15245,,
1973,12,Occurrence,Age,Under 1 year,ALL,All causes (total),354,,
1973,12,Occurrence,Age,1-4 years,ALL,All causes (total),72,,
1973,12,Occurrence,Age,5-14 years,ALL,All causes (total),93,,
1973,12,Occurrence,Age,15-24 years,ALL,All causes (total),402,,
1973,12,Occurrence,Age,25-34 years,ALL,All causes (total),403,,
1973,12,Occurrence,Age,35-44 years,ALL,All causes (total),488,,
1973,12,Occurrence,Age,45-54 years,ALL,All causes (total),1285,,
1973,12,Occurrence,Age,55-64 years,ALL,All causes (total),2351,,
1973,12,Occurrence,Age,65-74 years,ALL,All causes (total),3382,,
1973,12,Occurrence,Age,75-84 years,ALL,All causes (total),4025,,
1973,12,Occurrence,Age,85 years and over,ALL,All causes (total),2388,,
1973,12,Occurrence,Gender,Female,ALL,All causes (total),6974,,
1973,12,Occurrence,Gender,Male,ALL,All causes (total),8271,,
1973,12,Residence,Total Population,Total Population,ALL,All causes (total),15131,,
1973,12,Residence,Age,Under 1 year,ALL,All causes (total),353,,
1973,12,Residence,Age,1-4 years,ALL,All causes (total),72,,
1973,12,Residence,Age,5-14 years,ALL,All causes (total),91,,
1973,12,Residence,Age,15-24 years,ALL,All causes (total),398,,
1973,12,Residence,Age,25-34 years,ALL,All causes (total),403,,
1973,12,Residence,Age,35-44 years,ALL,All causes (total),484,,
1973,12,Residence,Age,45-54 years,ALL,All causes (total),1298,,
1973,12,Residence,Age,55-64 years,ALL,All causes (total),2326,,
1973,12,Residence,Age,65-74 years,ALL,All causes (total),3340,,
1973,12,Residence,Age,75-84 years,ALL,All causes (total),3987,,
1973,12,Residence,Age,85 years and over,ALL,All causes (total),2378,,
1973,12,Residence,Gender,Female,ALL,All causes (total),6927,,
1973,12,Residence,Gender,Male,ALL,All causes (total),8204,,
1974,01,Occurrence,Total Population,Total Population,ALL,All causes (total),14955,,
1974,01,Occurrence,Age,Under 1 year,ALL,All causes (total),347,,
1974,01,Occurrence,Age,1-4 years,ALL,All causes (total),84,,
1974,01,Occurrence,Age,5-14 years,ALL,All causes (total),90,,
1974,01,Occurrence,Age,15-24 years,ALL,All causes (total),385,,
1974,01,Occurrence,Age,25-34 years,ALL,All causes (total),366,,
1974,01,Occurrence,Age,35-44 years,ALL,All causes (total),486,,
1974,01,Occurrence,Age,45-54 years,ALL,All causes (total),1256,,
1974,01,Occurrence,Age,55-64 years,ALL,All causes (total),2247,,
1974,01,Occurrence,Age,65-74 years,ALL,All causes (total),3279,,
1974,01,Occurrence,Age,75-84 years,ALL,All causes (total),3914,,
1974,01,Occurrence,Age,85 years and over,ALL,All causes (total),2497,,
1974,01,Occurrence,Gender,Female,ALL,All causes (total),6886,,
1974,01,Occurrence,Gender,Male,ALL,All causes (total),8069,,
1974,01,Residence,Total Population,Total Population,ALL,All causes (total),14883,,
1974,01,Residence,Age,Under 1 year,ALL,All causes (total),345,,
1974,01,Residence,Age,1-4 years,ALL,All causes (total),83,,
1974,01,Residence,Age,5-14 years,ALL,All causes (total),89,,
1974,01,Residence,Age,15-24 years,ALL,All causes (total),386,,
1974,01,Residence,Age,25-34 years,ALL,All causes (total),363,,
1974,01,Residence,Age,35-44 years,ALL,All causes (total),485,,
1974,01,Residence,Age,45-54 years,ALL,All causes (total),1262,,
1974,01,Residence,Age,55-64 years,ALL,All causes (total),2233,,
1974,01,Residence,Age,65-74 years,ALL,All causes (total),3248,,
1974,01,Residence,Age,75-84 years,ALL,All causes (total),3888,,
1974,01,Residence,Age,85 years and over,ALL,All causes (total),2497,,
1974,01,Residence,Gender,Female,ALL,All causes (total),6847,,
1974,01,Residence,Gender,Male,ALL,All causes (total),8036,,
1974,02,Occurrence,Total Population,Total Population,ALL,All causes (total),13653,,
1974,02,Occurrence,Age,Under 1 year,ALL,All causes (total),336,,
1974,02,Occurrence,Age,1-4 years,ALL,All causes (total),70,,
1974,02,Occurrence,Age,5-14 years,ALL,All causes (total),84,,
1974,02,Occurrence,Age,15-24 years,ALL,All causes (total),342,,
1974,02,Occurrence,Age,25-34 years,ALL,All causes (total),344,,
1974,02,Occurrence,Age,35-44 years,ALL,All causes (total),445,,
1974,02,Occurrence,Age,45-54 years,ALL,All causes (total),1127,,
1974,02,Occurrence,Age,55-64 years,ALL,All causes (total),2109,,
1974,02,Occurrence,Age,65-74 years,ALL,All causes (total),3053,,
1974,02,Occurrence,Age,75-84 years,ALL,All causes (total),3485,,
1974,02,Occurrence,Age,85 years and over,ALL,All causes (total),2257,,
1974,02,Occurrence,Gender,Female,ALL,All causes (total),6089,,
1974,02,Occurrence,Gender,Male,ALL,All causes (total),7564,,
1974,02,Residence,Total Population,Total Population,ALL,All causes (total),13602,,
1974,02,Residence,Age,Under 1 year,ALL,All causes (total),335,,
1974,02,Residence,Age,1-4 years,ALL,All causes (total),71,,
1974,02,Residence,Age,5-14 years,ALL,All causes (total),86,,
1974,02,Residence,Age,15-24 years,ALL,All causes (total),342,,
1974,02,Residence,Age,25-34 years,ALL,All causes (total),349,,
1974,02,Residence,Age,35-44 years,ALL,All causes (total),450,,
1974,02,Residence,Age,45-54 years,ALL,All causes (total),1123,,
1974,02,Residence,Age,55-64 years,ALL,All causes (total),2109,,
1974,02,Residence,Age,65-74 years,ALL,All causes (total),3021,,
1974,02,Residence,Age,75-84 years,ALL,All causes (total),3461,,
1974,02,Residence,Age,85 years and over,ALL,All causes (total),2253,,
1974,02,Residence,Gender,Female,ALL,All causes (total),6066,,
1974,02,Residence,Gender,Male,ALL,All causes (total),7536,,
1974,03,Occurrence,Total Population,Total Population,ALL,All causes (total),15070,,
1974,03,Occurrence,Age,Under 1 year,ALL,All causes (total),374,,
1974,03,Occurrence,Age,1-4 years,ALL,All causes (total),77,,
1974,03,Occurrence,Age,5-14 years,ALL,All causes (total),111,,
1974,03,Occurrence,Age,15-24 years,ALL,All causes (total),381,,
1974,03,Occurrence,Age,25-34 years,ALL,All causes (total),395,,
1974,03,Occurrence,Age,35-44 years,ALL,All causes (total),506,,
1974,03,Occurrence,Age,45-54 years,ALL,All causes (total),1200,,
1974,03,Occurrence,Age,55-64 years,ALL,All causes (total),2290,,
