"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
2002,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,12643,,
2002,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,6764,,
2002,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5879,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,57,,
2002,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,568,,
2002,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,679,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,24,,
2002,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,729,,
2002,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,,2,Cell suppressed for complementary cell
2002,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,10566,,
2002,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,DIA,Diabetes mellitus,6783,,
2002,Residence,Gender,Female,DIA,Diabetes mellitus,3476,,
2002,Residence,Gender,Male,DIA,Diabetes mellitus,3307,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,38,,
2002,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,559,,
2002,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,812,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,40,,
2002,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,1634,,
2002,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,,2,Cell suppressed for complementary cell
2002,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,3684,,
2002,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,HOM,Assault (homicide),2459,,
2002,Residence,Gender,Female,HOM,Assault (homicide),418,,
2002,Residence,Gender,Male,HOM,Assault (homicide),2041,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,HOM,Assault (homicide),18,,
2002,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),114,,
2002,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),740,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),,2,Cell suppressed for complementary cell
2002,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),1039,,
2002,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),16,,
2002,Residence,Race-Ethnicity,White,HOM,Assault (homicide),512,,
2002,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,HTD,Diseases of heart,68387,,
2002,Residence,Gender,Female,HTD,Diseases of heart,34432,,
2002,Residence,Gender,Male,HTD,Diseases of heart,33955,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,HTD,Diseases of heart,192,,
2002,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,4173,,
2002,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,5434,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,156,,
2002,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,7224,,
2002,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,74,,
2002,Residence,Race-Ethnicity,White,HTD,Diseases of heart,51098,,
2002,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,36,,
2002,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,2330,,
2002,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,1419,,
2002,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,911,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,198,,
2002,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,303,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,284,,
2002,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,1530,,
2002,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9882,,
2002,Residence,Gender,Female,INJ,Accidents (unintentional injuries),3248,,
2002,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6634,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,INJ,Accidents (unintentional injuries),73,,
2002,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),555,,
2002,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),781,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),,2,Cell suppressed for complementary cell
2002,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),2487,,
2002,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),38,,
2002,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),5914,,
2002,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3725,,
2002,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1267,,
2002,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2458,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,LIV,Chronic liver disease and cirrhosis,53,,
2002,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,117,,
2002,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,223,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,1168,,
2002,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,2146,,
2002,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",2149,,
2002,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",1048,,
2002,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",1101,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",14,,
2002,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",210,,
2002,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",263,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",11,,
2002,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",414,,
2002,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",1231,,
2002,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,PAR,Parkinson's disease,1576,,
2002,Residence,Gender,Female,PAR,Parkinson's disease,685,,
2002,Residence,Gender,Male,PAR,Parkinson's disease,891,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,PAR,Parkinson's disease,0,,
2002,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,83,,
2002,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,36,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,114,,
2002,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,1338,,
2002,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,8098,,
2002,Residence,Gender,Female,PNF,Influenza and pneumonia,4401,,
2002,Residence,Gender,Male,PNF,Influenza and pneumonia,3697,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,PNF,Influenza and pneumonia,19,,
2002,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,616,,
2002,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,470,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,11,,
2002,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,867,,
2002,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,6099,,
2002,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,17551,,
2002,Residence,Gender,Female,STK,Cerebrovascular diseases,10508,,
2002,Residence,Gender,Male,STK,Cerebrovascular diseases,7043,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,STK,Cerebrovascular diseases,56,,
2002,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,1539,,
2002,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,1309,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,49,,
2002,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,1977,,
2002,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,,2,Cell suppressed for complementary cell
2002,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,12597,,
2002,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,,1,Cell suppressed for small numbers
2002,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3210,,
2002,Residence,Gender,Female,SUI,Intentional self-harm (suicide),710,,
2002,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2500,,
2002,Residence,Race-Ethnicity,American Indian/Alaskan Native,SUI,Intentional self-harm (suicide),17,,
2002,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),231,,
2002,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),152,,
2002,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2002,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),442,,
2002,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),19,,
2002,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),2334,,
2002,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2003,Occurrence,Total Population,Total Population,ALL,All causes (total),239977,,
2003,Occurrence,Age,Under 1 year,ALL,All causes (total),2817,,
2003,Occurrence,Age,1-4 years,ALL,All causes (total),558,,
2003,Occurrence,Age,5-14 years,ALL,All causes (total),843,,
2003,Occurrence,Age,15-24 years,ALL,All causes (total),3696,,
2003,Occurrence,Age,25-34 years,ALL,All causes (total),4435,,
2003,Occurrence,Age,35-44 years,ALL,All causes (total),9475,,
2003,Occurrence,Age,45-54 years,ALL,All causes (total),18613,,
2003,Occurrence,Age,55-64 years,ALL,All causes (total),25357,,
2003,Occurrence,Age,65-74 years,ALL,All causes (total),38521,,
2003,Occurrence,Age,75-84 years,ALL,All causes (total),68414,,
2003,Occurrence,Age,85 years and over,ALL,All causes (total),67164,,
2003,Occurrence,Gender,Female,ALL,All causes (total),119491,,
2003,Occurrence,Gender,Male,ALL,All causes (total),120486,,
2003,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaskan Native,ALL,All causes (total),439,,
2003,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),7559,,
2003,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),8934,,
2003,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),286,,
2003,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),14668,,
2003,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),439,,
2003,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),87068,,
2003,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),98,,
2003,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaskan Native,ALL,All causes (total),509,,
2003,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),8383,,
2003,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),9645,,
2003,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),348,,
2003,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),18884,,
2003,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),533,,
2003,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),82018,,
2003,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),166,,
2003,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),948,,
2003,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),15942,,
2003,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),18579,,
2003,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),634,,
2003,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),33552,,
2003,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),972,,
2003,Occurrence,Race-Ethnicity,White,ALL,All causes (total),169086,,
2003,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),264,,
2003,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,6585,,
2003,Occurrence,Gender,Female,ALZ,Alzheimer's disease,4515,,
2003,Occurrence,Gender,Male,ALZ,Alzheimer's disease,2070,,
2003,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,11,,
2003,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,161,,
2003,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,290,,
2003,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2003,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,452,,
2003,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,20,,
2003,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,5641,,
2003,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2003,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,54595,,
2003,Occurrence,Gender,Female,CAN,Malignant neoplasms,26946,,
2003,Occurrence,Gender,Male,CAN,Malignant neoplasms,27649,,
2003,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,CAN,Malignant neoplasms,176,,
2003,Occurrence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,4276,,
2003,Occurrence,Race-Ethnicity,Black,CAN,Malignant neoplasms,4086,,
2003,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,154,,
2003,Occurrence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,6706,,
2003,Occurrence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,190,,
2003,Occurrence,Race-Ethnicity,White,CAN,Malignant neoplasms,38965,,
2003,Occurrence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,42,,
2003,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,13398,,
2003,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,7134,,
2003,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,6264,,
2003,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,53,,
2003,Occurrence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,622,,
2003,Occurrence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,674,,
2003,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,24,,
2003,Occurrence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,851,,
2003,Occurrence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,45,,
2003,Occurrence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,11111,,
2003,Occurrence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,18,,
2003,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,7098,,
2003,Occurrence,Gender,Female,DIA,Diabetes mellitus,3528,,
2003,Occurrence,Gender,Male,DIA,Diabetes mellitus,3570,,
2003,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,57,,
2003,Occurrence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,622,,
2003,Occurrence,Race-Ethnicity,Black,DIA,Diabetes mellitus,811,,
2003,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,41,,
2003,Occurrence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,1760,,
2003,Occurrence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,,2,Cell suppressed for complementary cell
2003,Occurrence,Race-Ethnicity,White,DIA,Diabetes mellitus,3773,,
2003,Occurrence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,,1,Cell suppressed for small numbers
2003,Occurrence,Total Population,Total Population,HOM,Assault (homicide),2483,,
2003,Occurrence,Gender,Female,HOM,Assault (homicide),413,,
2003,Occurrence,Gender,Male,HOM,Assault (homicide),2070,,
2003,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HOM,Assault (homicide),11,,
2003,Occurrence,Race-Ethnicity,Asian,HOM,Assault (homicide),146,,
2003,Occurrence,Race-Ethnicity,Black,HOM,Assault (homicide),717,,
2003,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2003,Occurrence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),1088,,
2003,Occurrence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),21,,
2003,Occurrence,Race-Ethnicity,White,HOM,Assault (homicide),488,,
2003,Occurrence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
