"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1996,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6378,,
1996,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3523,,
1996,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1185,,
1996,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2338,,
1996,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1180,,
1996,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",607,,
1996,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",573,,
1996,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,1117,,
1996,Occurrence,Gender,Female,PAR,Parkinson's disease,447,,
1996,Occurrence,Gender,Male,PAR,Parkinson's disease,670,,
1996,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,11221,,
1996,Occurrence,Gender,Female,PNF,Influenza and pneumonia,6176,,
1996,Occurrence,Gender,Male,PNF,Influenza and pneumonia,5045,,
1996,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,16584,,
1996,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9953,,
1996,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6631,,
1996,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3445,,
1996,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),749,,
1996,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2696,,
1996,Residence,Total Population,Total Population,ALL,All causes (total),222308,,
1996,Residence,Age,Under 1 year,ALL,All causes (total),3186,,
1996,Residence,Age,1-4 years,ALL,All causes (total),734,,
1996,Residence,Age,5-14 years,ALL,All causes (total),881,,
1996,Residence,Age,15-24 years,ALL,All causes (total),3547,,
1996,Residence,Age,25-34 years,ALL,All causes (total),6025,,
1996,Residence,Age,35-44 years,ALL,All causes (total),11137,,
1996,Residence,Age,45-54 years,ALL,All causes (total),15134,,
1996,Residence,Age,55-64 years,ALL,All causes (total),21855,,
1996,Residence,Age,65-74 years,ALL,All causes (total),43635,,
1996,Residence,Age,75-84 years,ALL,All causes (total),62225,,
1996,Residence,Age,85 years and over,ALL,All causes (total),53856,,
1996,Residence,Gender,Female,ALL,All causes (total),108435,,
1996,Residence,Gender,Male,ALL,All causes (total),113873,,
1996,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1972,,
1996,Residence,Gender,Female,ALZ,Alzheimer's disease,1311,,
1996,Residence,Gender,Male,ALZ,Alzheimer's disease,661,,
1996,Residence,Total Population,Total Population,CAN,Malignant neoplasms,50904,,
1996,Residence,Gender,Female,CAN,Malignant neoplasms,24974,,
1996,Residence,Gender,Male,CAN,Malignant neoplasms,25930,,
1996,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,11368,,
1996,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,5856,,
1996,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5512,,
1996,Residence,Total Population,Total Population,DIA,Diabetes mellitus,5380,,
1996,Residence,Gender,Female,DIA,Diabetes mellitus,2816,,
1996,Residence,Gender,Male,DIA,Diabetes mellitus,2564,,
1996,Residence,Total Population,Total Population,HOM,Assault (homicide),3007,,
1996,Residence,Gender,Female,HOM,Assault (homicide),509,,
1996,Residence,Gender,Male,HOM,Assault (homicide),2498,,
1996,Residence,Total Population,Total Population,HTD,Diseases of heart,67676,,
1996,Residence,Gender,Female,HTD,Diseases of heart,34174,,
1996,Residence,Gender,Male,HTD,Diseases of heart,33502,,
1996,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1470,,
1996,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,848,,
1996,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,622,,
1996,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9035,,
1996,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2770,,
1996,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6265,,
1996,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3501,,
1996,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1177,,
1996,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2324,,
1996,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1175,,
1996,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",604,,
1996,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",571,,
1996,Residence,Total Population,Total Population,PAR,Parkinson's disease,1113,,
1996,Residence,Gender,Female,PAR,Parkinson's disease,445,,
1996,Residence,Gender,Male,PAR,Parkinson's disease,668,,
1996,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,11134,,
1996,Residence,Gender,Female,PNF,Influenza and pneumonia,6125,,
1996,Residence,Gender,Male,PNF,Influenza and pneumonia,5009,,
1996,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,16465,,
1996,Residence,Gender,Female,STK,Cerebrovascular diseases,9880,,
1996,Residence,Gender,Male,STK,Cerebrovascular diseases,6585,,
1996,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3408,,
1996,Residence,Gender,Female,SUI,Intentional self-harm (suicide),745,,
1996,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2663,,
1997,Occurrence,Total Population,Total Population,ALL,All causes (total),225243,,
1997,Occurrence,Age,Under 1 year,ALL,All causes (total),3118,,
1997,Occurrence,Age,1-4 years,ALL,All causes (total),661,,
1997,Occurrence,Age,5-14 years,ALL,All causes (total),858,,
1997,Occurrence,Age,15-24 years,ALL,All causes (total),3450,,
1997,Occurrence,Age,25-34 years,ALL,All causes (total),5143,,
1997,Occurrence,Age,35-44 years,ALL,All causes (total),9799,,
1997,Occurrence,Age,45-54 years,ALL,All causes (total),15305,,
1997,Occurrence,Age,55-64 years,ALL,All causes (total),22212,,
1997,Occurrence,Age,65-74 years,ALL,All causes (total),43220,,
1997,Occurrence,Age,75-84 years,ALL,All causes (total),64547,,
1997,Occurrence,Age,85 years and over,ALL,All causes (total),56845,,
1997,Occurrence,Gender,Female,ALL,All causes (total),111203,,
1997,Occurrence,Gender,Male,ALL,All causes (total),114040,,
1997,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,2061,,
1997,Occurrence,Gender,Female,ALZ,Alzheimer's disease,1378,,
1997,Occurrence,Gender,Male,ALZ,Alzheimer's disease,683,,
1997,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,52259,,
1997,Occurrence,Gender,Female,CAN,Malignant neoplasms,25471,,
1997,Occurrence,Gender,Male,CAN,Malignant neoplasms,26788,,
1997,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,11790,,
1997,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,6111,,
1997,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5679,,
1997,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,5628,,
1997,Occurrence,Gender,Female,DIA,Diabetes mellitus,2952,,
1997,Occurrence,Gender,Male,DIA,Diabetes mellitus,2676,,
1997,Occurrence,Total Population,Total Population,HOM,Assault (homicide),2774,,
1997,Occurrence,Gender,Female,HOM,Assault (homicide),476,,
1997,Occurrence,Gender,Male,HOM,Assault (homicide),2298,,
1997,Occurrence,Total Population,Total Population,HTD,Diseases of heart,68868,,
1997,Occurrence,Gender,Female,HTD,Diseases of heart,34761,,
1997,Occurrence,Gender,Male,HTD,Diseases of heart,34107,,
1997,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1555,,
1997,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,910,,
1997,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,645,,
1997,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),8760,,
1997,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2741,,
1997,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6019,,
1997,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3536,,
1997,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1208,,
1997,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2328,,
1997,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1284,,
1997,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",682,,
1997,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",602,,
1997,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,1235,,
1997,Occurrence,Gender,Female,PAR,Parkinson's disease,505,,
1997,Occurrence,Gender,Male,PAR,Parkinson's disease,730,,
1997,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,12383,,
1997,Occurrence,Gender,Female,PNF,Influenza and pneumonia,6800,,
1997,Occurrence,Gender,Male,PNF,Influenza and pneumonia,5583,,
1997,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,16709,,
1997,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9976,,
1997,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6733,,
1997,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3464,,
1997,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),776,,
1997,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2688,,
1997,Residence,Total Population,Total Population,ALL,All causes (total),223438,,
1997,Residence,Age,Under 1 year,ALL,All causes (total),3091,,
1997,Residence,Age,1-4 years,ALL,All causes (total),647,,
1997,Residence,Age,5-14 years,ALL,All causes (total),845,,
1997,Residence,Age,15-24 years,ALL,All causes (total),3364,,
1997,Residence,Age,25-34 years,ALL,All causes (total),5034,,
1997,Residence,Age,35-44 years,ALL,All causes (total),9656,,
1997,Residence,Age,45-54 years,ALL,All causes (total),15156,,
1997,Residence,Age,55-64 years,ALL,All causes (total),21973,,
1997,Residence,Age,65-74 years,ALL,All causes (total),42887,,
1997,Residence,Age,75-84 years,ALL,All causes (total),64116,,
1997,Residence,Age,85 years and over,ALL,All causes (total),56584,,
1997,Residence,Gender,Female,ALL,All causes (total),110412,,
1997,Residence,Gender,Male,ALL,All causes (total),113026,,
1997,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,2057,,
1997,Residence,Gender,Female,ALZ,Alzheimer's disease,1373,,
1997,Residence,Gender,Male,ALZ,Alzheimer's disease,684,,
1997,Residence,Total Population,Total Population,CAN,Malignant neoplasms,51818,,
1997,Residence,Gender,Female,CAN,Malignant neoplasms,25247,,
1997,Residence,Gender,Male,CAN,Malignant neoplasms,26571,,
1997,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,11733,,
1997,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,6077,,
1997,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5656,,
1997,Residence,Total Population,Total Population,DIA,Diabetes mellitus,5611,,
1997,Residence,Gender,Female,DIA,Diabetes mellitus,2944,,
1997,Residence,Gender,Male,DIA,Diabetes mellitus,2667,,
1997,Residence,Total Population,Total Population,HOM,Assault (homicide),2780,,
1997,Residence,Gender,Female,HOM,Assault (homicide),475,,
1997,Residence,Gender,Male,HOM,Assault (homicide),2305,,
1997,Residence,Total Population,Total Population,HTD,Diseases of heart,68273,,
1997,Residence,Gender,Female,HTD,Diseases of heart,34520,,
1997,Residence,Gender,Male,HTD,Diseases of heart,33753,,
1997,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1552,,
1997,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,906,,
1997,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,646,,
1997,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),8542,,
1997,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2680,,
1997,Residence,Gender,Male,INJ,Accidents (unintentional injuries),5862,,
1997,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3502,,
1997,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1198,,
1997,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2304,,
1997,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1275,,
1997,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",675,,
1997,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",600,,
1997,Residence,Total Population,Total Population,PAR,Parkinson's disease,1231,,
1997,Residence,Gender,Female,PAR,Parkinson's disease,505,,
1997,Residence,Gender,Male,PAR,Parkinson's disease,726,,
1997,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,12286,,
1997,Residence,Gender,Female,PNF,Influenza and pneumonia,6752,,
1997,Residence,Gender,Male,PNF,Influenza and pneumonia,5534,,
1997,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,16623,,
1997,Residence,Gender,Female,STK,Cerebrovascular diseases,9925,,
1997,Residence,Gender,Male,STK,Cerebrovascular diseases,6698,,
1997,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3424,,
1997,Residence,Gender,Female,SUI,Intentional self-harm (suicide),773,,
1997,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2651,,
1998,Occurrence,Total Population,Total Population,ALL,All causes (total),227697,,
1998,Occurrence,Age,Under 1 year,ALL,All causes (total),3027,,
1998,Occurrence,Age,1-4 years,ALL,All causes (total),595,,
1998,Occurrence,Age,5-14 years,ALL,All causes (total),854,,
1998,Occurrence,Age,15-24 years,ALL,All causes (total),3281,,
1998,Occurrence,Age,25-34 years,ALL,All causes (total),4734,,
1998,Occurrence,Age,35-44 years,ALL,All causes (total),9620,,
1998,Occurrence,Age,45-54 years,ALL,All causes (total),15516,,
1998,Occurrence,Age,55-64 years,ALL,All causes (total),22561,,
1998,Occurrence,Age,65-74 years,ALL,All causes (total),43071,,
1998,Occurrence,Age,75-84 years,ALL,All causes (total),65867,,
1998,Occurrence,Age,85 years and over,ALL,All causes (total),58471,,
1998,Occurrence,Gender,Female,ALL,All causes (total),112759,,
1998,Occurrence,Gender,Male,ALL,All causes (total),114938,,
1998,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,2095,,
1998,Occurrence,Gender,Female,ALZ,Alzheimer's disease,1413,,
1998,Occurrence,Gender,Male,ALZ,Alzheimer's disease,682,,
1998,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,51691,,
1998,Occurrence,Gender,Female,CAN,Malignant neoplasms,25131,,
1998,Occurrence,Gender,Male,CAN,Malignant neoplasms,26560,,
1998,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,12353,,
1998,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,6422,,
1998,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5931,,
1998,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,5830,,
1998,Occurrence,Gender,Female,DIA,Diabetes mellitus,2969,,
1998,Occurrence,Gender,Male,DIA,Diabetes mellitus,2861,,
1998,Occurrence,Total Population,Total Population,HOM,Assault (homicide),2294,,
1998,Occurrence,Gender,Female,HOM,Assault (homicide),425,,
1998,Occurrence,Gender,Male,HOM,Assault (homicide),1869,,
1998,Occurrence,Total Population,Total Population,HTD,Diseases of heart,69607,,
1998,Occurrence,Gender,Female,HTD,Diseases of heart,35002,,
1998,Occurrence,Gender,Male,HTD,Diseases of heart,34605,,
1998,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1693,,
1998,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,994,,
1998,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,699,,
1998,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),8607,,
1998,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2627,,
1998,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),5980,,
1998,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3502,,
1998,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1124,,
1998,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2378,,
1998,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1291,,
1998,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",656,,
1998,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",635,,
1998,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,1202,,
1998,Occurrence,Gender,Female,PAR,Parkinson's disease,482,,
1998,Occurrence,Gender,Male,PAR,Parkinson's disease,720,,
1998,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,13417,,
1998,Occurrence,Gender,Female,PNF,Influenza and pneumonia,7431,,
1998,Occurrence,Gender,Male,PNF,Influenza and pneumonia,5986,,
1998,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,16499,,
1998,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9885,,
1998,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6614,,
1998,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3259,,
1998,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),712,,
1998,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2547,,
1998,Residence,Total Population,Total Population,ALL,All causes (total),225450,,
1998,Residence,Age,Under 1 year,ALL,All causes (total),2994,,
1998,Residence,Age,1-4 years,ALL,All causes (total),581,,
1998,Residence,Age,5-14 years,ALL,All causes (total),842,,
1998,Residence,Age,15-24 years,ALL,All causes (total),3182,,
1998,Residence,Age,25-34 years,ALL,All causes (total),4623,,
1998,Residence,Age,35-44 years,ALL,All causes (total),9453,,
1998,Residence,Age,45-54 years,ALL,All causes (total),15349,,
1998,Residence,Age,55-64 years,ALL,All causes (total),22304,,
1998,Residence,Age,65-74 years,ALL,All causes (total),42621,,
1998,Residence,Age,75-84 years,ALL,All causes (total),65285,,
1998,Residence,Age,85 years and over,ALL,All causes (total),58118,,
1998,Residence,Gender,Female,ALL,All causes (total),111811,,
1998,Residence,Gender,Male,ALL,All causes (total),113639,,
1998,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,2087,,
1998,Residence,Gender,Female,ALZ,Alzheimer's disease,1403,,
1998,Residence,Gender,Male,ALZ,Alzheimer's disease,684,,
1998,Residence,Total Population,Total Population,CAN,Malignant neoplasms,51186,,
1998,Residence,Gender,Female,CAN,Malignant neoplasms,24899,,
1998,Residence,Gender,Male,CAN,Malignant neoplasms,26287,,
1998,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,12257,,
1998,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,6378,,
1998,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5879,,
1998,Residence,Total Population,Total Population,DIA,Diabetes mellitus,5796,,
1998,Residence,Gender,Female,DIA,Diabetes mellitus,2954,,
1998,Residence,Gender,Male,DIA,Diabetes mellitus,2842,,
1998,Residence,Total Population,Total Population,HOM,Assault (homicide),2265,,
1998,Residence,Gender,Female,HOM,Assault (homicide),421,,
1998,Residence,Gender,Male,HOM,Assault (homicide),1844,,
1998,Residence,Total Population,Total Population,HTD,Diseases of heart,68946,,
1998,Residence,Gender,Female,HTD,Diseases of heart,34721,,
1998,Residence,Gender,Male,HTD,Diseases of heart,34225,,
1998,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1687,,
1998,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,989,,
1998,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,698,,
1998,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),8372,,
1998,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2582,,
1998,Residence,Gender,Male,INJ,Accidents (unintentional injuries),5790,,
1998,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3460,,
1998,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1111,,
1998,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2349,,
1998,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1285,,
1998,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",654,,
1998,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",631,,
1998,Residence,Total Population,Total Population,PAR,Parkinson's disease,1198,,
1998,Residence,Gender,Female,PAR,Parkinson's disease,478,,
1998,Residence,Gender,Male,PAR,Parkinson's disease,720,,
1998,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,13316,,
1998,Residence,Gender,Female,PNF,Influenza and pneumonia,7374,,
1998,Residence,Gender,Male,PNF,Influenza and pneumonia,5942,,
1998,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,16357,,
1998,Residence,Gender,Female,STK,Cerebrovascular diseases,9814,,
1998,Residence,Gender,Male,STK,Cerebrovascular diseases,6543,,
1998,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3215,,
1998,Residence,Gender,Female,SUI,Intentional self-harm (suicide),696,,
1998,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2519,,
