"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","ICD_Revision","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,CLD,Chronic lower respiratory diseases,ICD-10,74,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,ICD-10,838,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,ICD-10,845,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,ICD-10,26,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,ICD-10,1360,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,ICD-10,143,,,01/16/2025
2016,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,ICD-10,10382,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,ICD-10,43,,,01/16/2025
2016,Residence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,9130,,,01/16/2025
2016,Residence,Gender,Female,DIA,Diabetes mellitus,ICD-10,4063,,,01/16/2025
2016,Residence,Gender,Male,DIA,Diabetes mellitus,ICD-10,5067,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,DIA,Diabetes mellitus,ICD-10,75,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,ICD-10,1112,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,ICD-10,1007,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,ICD-10,57,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,ICD-10,2758,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,ICD-10,81,,,01/16/2025
2016,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,ICD-10,4003,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,ICD-10,37,,,01/16/2025
2016,Residence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,2082,,,01/16/2025
2016,Residence,Gender,Female,HOM,Assault (homicide),ICD-10,335,,,01/16/2025
2016,Residence,Gender,Male,HOM,Assault (homicide),ICD-10,1747,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,HOM,Assault (homicide),ICD-10,18,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),ICD-10,106,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),ICD-10,588,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),ICD-10,913,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),ICD-10,26,,,01/16/2025
2016,Residence,Race-Ethnicity,White,HOM,Assault (homicide),ICD-10,415,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2016,Residence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,61628,,,01/16/2025
2016,Residence,Gender,Female,HTD,Diseases of heart,ICD-10,28259,,,01/16/2025
2016,Residence,Gender,Male,HTD,Diseases of heart,ICD-10,33369,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,HTD,Diseases of heart,ICD-10,292,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,ICD-10,5443,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,ICD-10,5003,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,ICD-10,268,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,ICD-10,9911,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,ICD-10,457,,,01/16/2025
2016,Residence,Race-Ethnicity,White,HTD,Diseases of heart,ICD-10,40016,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,ICD-10,238,,,01/16/2025
2016,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,5102,,,01/16/2025
2016,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,ICD-10,2887,,,01/16/2025
2016,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,ICD-10,2215,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,HYP,Essential hypertension and hypertensive renal disease,ICD-10,27,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,ICD-10,680,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,ICD-10,506,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,ICD-10,13,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,ICD-10,946,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,ICD-10,40,,,01/16/2025
2016,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,ICD-10,2871,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,ICD-10,19,,,01/16/2025
2016,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,13259,,,01/16/2025
2016,Residence,Gender,Female,INJ,Accidents (unintentional injuries),ICD-10,4360,,,01/16/2025
2016,Residence,Gender,Male,INJ,Accidents (unintentional injuries),ICD-10,8899,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,INJ,Accidents (unintentional injuries),ICD-10,96,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),ICD-10,881,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),ICD-10,981,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),ICD-10,41,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),ICD-10,3554,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),ICD-10,201,,,01/16/2025
2016,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),ICD-10,7472,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),ICD-10,33,,,01/16/2025
2016,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,5295,,,01/16/2025
2016,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,1874,,,01/16/2025
2016,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,3421,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,LIV,Chronic liver disease and cirrhosis,ICD-10,59,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,ICD-10,221,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,ICD-10,273,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,ICD-10,2033,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,ICD-10,49,,,01/16/2025
2016,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,ICD-10,2619,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2016,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,3640,,,01/16/2025
2016,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1772,,,01/16/2025
2016,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1868,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,18,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,397,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,428,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,15,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,953,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,39,,,01/16/2025
2016,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1775,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,15,,,01/16/2025
2016,Residence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,3087,,,01/16/2025
2016,Residence,Gender,Female,PAR,Parkinson's disease,ICD-10,1196,,,01/16/2025
2016,Residence,Gender,Male,PAR,Parkinson's disease,ICD-10,1891,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2016,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,ICD-10,298,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,ICD-10,101,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,ICD-10,390,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,ICD-10,17,,,01/16/2025
2016,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,ICD-10,2259,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,ICD-10,13,,,01/16/2025
2016,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,5983,,,01/16/2025
2016,Residence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,3028,,,01/16/2025
2016,Residence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,2955,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,PNF,Influenza and pneumonia,ICD-10,27,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,ICD-10,891,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,ICD-10,414,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,ICD-10,20,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,ICD-10,1172,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,ICD-10,43,,,01/16/2025
2016,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,ICD-10,3385,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,ICD-10,31,,,01/16/2025
2016,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,15688,,,01/16/2025
2016,Residence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,9040,,,01/16/2025
2016,Residence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,6648,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,STK,Cerebrovascular diseases,ICD-10,42,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,ICD-10,2099,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,ICD-10,1172,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,ICD-10,57,,,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,ICD-10,2936,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,ICD-10,111,,,01/16/2025
2016,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,ICD-10,9220,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,ICD-10,51,,,01/16/2025
2016,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,4299,,,01/16/2025
2016,Residence,Gender,Female,SUI,Intentional self-harm (suicide),ICD-10,1000,,,01/16/2025
2016,Residence,Gender,Male,SUI,Intentional self-harm (suicide),ICD-10,3299,,,01/16/2025
2016,Residence,Race-Ethnicity,American Indian/Alaska Native,SUI,Intentional self-harm (suicide),ICD-10,32,,,01/16/2025
2016,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),ICD-10,364,,,01/16/2025
2016,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),ICD-10,153,,,01/16/2025
2016,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2016,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),ICD-10,853,,,01/16/2025
2016,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),ICD-10,98,,,01/16/2025
2016,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),ICD-10,2777,,,01/16/2025
2016,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2017,Occurrence,Total Population,Total Population,ALL,All causes (total),ICD-10,269409,,,01/16/2025
2017,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,2003,,,01/16/2025
2017,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,341,,,01/16/2025
2017,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,548,,,01/16/2025
2017,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,3123,,,01/16/2025
2017,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,5291,,,01/16/2025
2017,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,7185,,,01/16/2025
2017,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,15966,,,01/16/2025
2017,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,34398,,,01/16/2025
2017,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,48312,,,01/16/2025
2017,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,60682,,,01/16/2025
2017,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,91497,,,01/16/2025
2017,Occurrence,Gender,Female,ALL,All causes (total),ICD-10,130052,,,01/16/2025
2017,Occurrence,Gender,Male,ALL,All causes (total),ICD-10,139338,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaska Native,ALL,All causes (total),ICD-10,637,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),ICD-10,13274,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),ICD-10,9589,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,478,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),ICD-10,23351,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),ICD-10,1147,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),ICD-10,81167,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),ICD-10,409,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaska Native,ALL,All causes (total),ICD-10,706,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),ICD-10,13371,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),ICD-10,10761,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,545,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),ICD-10,28715,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),ICD-10,1275,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),ICD-10,83263,,,01/16/2025
2017,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),ICD-10,702,,,01/16/2025
2017,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,83364,,,01/16/2025
2017,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,17158,,,01/16/2025
2017,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,95501,,,01/16/2025
2017,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,5285,,,01/16/2025
2017,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,42901,,,01/16/2025
2017,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,25200,,,01/16/2025
2017,Occurrence,Race-Ethnicity,American Indian/Alaska Native,ALL,All causes (total),ICD-10,1343,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),ICD-10,26646,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),ICD-10,20350,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,1023,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),ICD-10,52069,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),ICD-10,2422,,,01/16/2025
2017,Occurrence,Race-Ethnicity,White,ALL,All causes (total),ICD-10,164430,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),ICD-10,1126,,,01/16/2025
2017,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,16273,,,01/16/2025
2017,Occurrence,Gender,Female,ALZ,Alzheimer's disease,ICD-10,11079,,,01/16/2025
2017,Occurrence,Gender,Male,ALZ,Alzheimer's disease,ICD-10,5194,,,01/16/2025
2017,Occurrence,Race-Ethnicity,American Indian/Alaska Native,ALZ,Alzheimer's disease,ICD-10,36,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,ICD-10,1305,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,ICD-10,937,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,ICD-10,29,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,ICD-10,2315,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,ICD-10,75,,,01/16/2025
2017,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,ICD-10,11535,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,ICD-10,41,,,01/16/2025
2017,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,59819,,,01/16/2025
2017,Occurrence,Gender,Female,CAN,Malignant neoplasms,ICD-10,28961,,,01/16/2025
2017,Occurrence,Gender,Male,CAN,Malignant neoplasms,ICD-10,30858,,,01/16/2025
2017,Occurrence,Race-Ethnicity,American Indian/Alaska Native,CAN,Malignant neoplasms,ICD-10,270,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,ICD-10,6803,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Black,CAN,Malignant neoplasms,ICD-10,4276,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,ICD-10,231,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,ICD-10,11243,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,ICD-10,494,,,01/16/2025
2017,Occurrence,Race-Ethnicity,White,CAN,Malignant neoplasms,ICD-10,36309,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,ICD-10,193,,,01/16/2025
2017,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,13909,,,01/16/2025
2017,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,ICD-10,7339,,,01/16/2025
2017,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,ICD-10,6570,,,01/16/2025
2017,Occurrence,Race-Ethnicity,American Indian/Alaska Native,CLD,Chronic lower respiratory diseases,ICD-10,73,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,ICD-10,885,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,ICD-10,935,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,ICD-10,39,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,ICD-10,1342,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,ICD-10,136,,,01/16/2025
2017,Occurrence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,ICD-10,10421,,,01/16/2025
2017,Occurrence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,ICD-10,78,,,01/16/2025
2017,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,9612,,,01/16/2025
2017,Occurrence,Gender,Female,DIA,Diabetes mellitus,ICD-10,4149,,,01/16/2025
